type_grouping	species	type_var	ID	ngenes_group_and_target	ngenes_no_group_target	ngenes_group_no_target	ngenes_no_group_no_target	OR	p_raw	p_fdr	group_name	genes
IP_domains	Candida_glabrata	if_INDEL	PS50222	1	11	16	5011	28.47159090909091	0.03978405086841455	0.056834358383449364	ProSiteProfiles; EF-hand calcium-binding domain profile.; IPaccession=IPR002048(EF-hand domain)	CAGL0J01892g
IP_domains	Candida_glabrata	if_INDEL	SSF47473	1	11	17	5010	26.79144385026738	0.042078473686615936	0.05890986316126231	SUPERFAMILY; EF-hand; IPaccession=IPR011992(EF-hand domain pair)	CAGL0J01892g
IP_domains	Candida_glabrata	if_INDEL	G3DSA:1.10.238.10	1	11	18	5009	25.2979797979798	0.04436786988514039	0.06089707631293779	Gene3D; -; IPaccession=-(-)	CAGL0J01892g
IP_domains	Candida_orthopsilosis	DEL	PTHR23502:SF48	1	0	2	5437	inf	0.0005514705882370155	0.002757352941185077	PANTHER; MULTIDRUG TRANSPORTER, PUTATIVE (AFU_ORTHOLOGUE AFUA_5G02700)-RELATED; IPaccession=-(-)	gene-CORT_0G00240
IP_domains	Candida_orthopsilosis	DEL	PTHR23502	1	0	24	5415	inf	0.00459558823530236	0.0114889705882559	PANTHER; MAJOR FACILITATOR SUPERFAMILY; IPaccession=-(-)	gene-CORT_0G00240
IP_domains	Candida_orthopsilosis	DEL	PF07690	1	0	71	5368	inf	0.013235294117620705	0.022058823529367843	Pfam; Major Facilitator Superfamily; IPaccession=IPR011701(Major facilitator superfamily)	gene-CORT_0G00240
IP_domains	Candida_orthopsilosis	DEL	G3DSA:1.20.1250.20	1	0	99	5340	inf	0.018382352941148906	0.022058823529515603	Gene3D; MFS general substrate transporter like domains; IPaccession=IPR036259(MFS transporter superfamily)	gene-CORT_0G00240
IP_domains	Candida_orthopsilosis	DEL	SSF103473	1	0	119	5320	inf	0.022058823529515603	0.022058823529515603	SUPERFAMILY; MFS general substrate transporter; IPaccession=IPR036259(MFS transporter superfamily)	gene-CORT_0G00240
IP_domains	Candida_orthopsilosis	SNP	PTHR16631:SF24	1	0	0	5439	inf	0.00018382352941236963	0.0007352941176494785	PANTHER; FAMILY 17 GLUCOSIDASE SCW11-RELATED; IPaccession=-(-)	gene-CORT_0B02320
IP_domains	Candida_orthopsilosis	SNP	PTHR16631	1	0	4	5435	inf	0.0009191176470611618	0.0018382352941223236	PANTHER; GLUCAN 1,3-BETA-GLUCOSIDASE; IPaccession=-(-)	gene-CORT_0B02320
IP_domains	Candida_orthopsilosis	SNP	SSF51445	1	0	27	5412	inf	0.005147058823540436	0.006862745098053915	SUPERFAMILY; (Trans)glycosidases; IPaccession=IPR017853(Glycoside hydrolase superfamily)	gene-CORT_0B02320
IP_domains	Candida_parapsilosis	DEL	PTHR47706	1	1	1	5584	5584.0	0.0007158836516853785	0.005367685495103352	PANTHER; NMRA-LIKE FAMILY PROTEIN; IPaccession=-(-)	gene-CPAR2_301450
IP_domains	Candida_parapsilosis	DEL	G3DSA:3.90.25.10	1	1	3	5582	1860.6666666666667	0.0014315109669357172	0.005367685495103352	Gene3D; -; IPaccession=-(-)	gene-CPAR2_301450
IP_domains	Candida_parapsilosis	DEL	PTHR43791:SF29	1	1	4	5581	1395.25	0.001789228498367784	0.005367685495103352	PANTHER; AGR235WP; IPaccession=-(-)	gene-CPAR2_702970
IP_domains	Candida_parapsilosis	DEL	PTHR43791	1	1	26	5559	213.80769230769232	0.009642800909003373	0.02169630204525759	PANTHER; PERMEASE-RELATED; IPaccession=-(-)	gene-CPAR2_702970
IP_domains	Candida_parapsilosis	DEL	PF07690	1	1	92	5493	59.70652173913044	0.03301741786990318	0.05019074316445089	Pfam; Major Facilitator Superfamily; IPaccession=IPR011701(Major facilitator superfamily)	gene-CPAR2_702970
IP_domains	Candida_parapsilosis	DEL	G3DSA:1.20.1250.20	1	1	119	5466	45.9327731092437	0.042499303565717086	0.05019074316445089	Gene3D; MFS general substrate transporter like domains; IPaccession=IPR036259(MFS transporter superfamily)	gene-CPAR2_702970
IP_domains	Candida_parapsilosis	DEL	SSF51735	1	1	120	5465	45.541666666666664	0.04284958733937776	0.05019074316445089	SUPERFAMILY; NAD(P)-binding Rossmann-fold domains; IPaccession=IPR036291(NAD(P)-binding domain superfamily)	gene-CPAR2_301450
IP_domains	Candida_parapsilosis	DEL	G3DSA:3.40.50.720	1	1	128	5457	42.6328125	0.04564955050346045	0.05019074316445089	Gene3D; -; IPaccession=-(-)	gene-CPAR2_301450
IP_domains	Candida_parapsilosis	if_INDEL	PS50896	1	0	6	5580	inf	0.0012529085376715102	0.0037587256130145307	ProSiteProfiles; LIS1 homology (LisH) motif profile.; IPaccession=IPR006594(LIS1 homology motif)	gene-CPAR2_203990
IP_domains	Candida_tropicalis	DEL	PIRSF003170	2	95	0	5757	inf	0.00027177638966700834	0.014326498255303726	PIRSF; Pet18p; IPaccession=IPR026285(TenA_E protein)	gene-CTRG_05918,gene-CTRG_05919
IP_domains	Candida_tropicalis	DEL	PTHR43198	2	95	0	5757	inf	0.00027177638966700834	0.014326498255303726	PANTHER; BIFUNCTIONAL TH2 PROTEIN; IPaccession=-(-)	gene-CTRG_05918,gene-CTRG_05919
IP_domains	Candida_tropicalis	DEL	PTHR43198:SF2	2	95	0	5757	inf	0.00027177638966700834	0.014326498255303726	PANTHER; SI:CH1073-67J19.1-RELATED; IPaccession=-(-)	gene-CTRG_05918,gene-CTRG_05919
IP_domains	Candida_tropicalis	DEL	cd19358	2	95	0	5757	inf	0.00027177638966700834	0.014326498255303726	CDD; TenA_E_Spr0628-like; IPaccession=-(-)	gene-CTRG_05918,gene-CTRG_05919
IP_domains	Candida_tropicalis	DEL	PF15789	3	94	5	5752	36.714893617021275	0.0002325581546823941	0.014326498255303726	Pfam; Hyphally regulated cell wall GPI-anchored protein 1; IPaccession=IPR031573(GPI-anchored cell wall protein repeat)	gene-CTRG_01921,gene-CTRG_01922,gene-CTRG_02071
IP_domains	Candida_tropicalis	DEL	PF11765	4	93	13	5744	19.00413564929694	0.00014289500679407884	0.014326498255303726	Pfam; Hyphally regulated cell wall protein N-terminal; IPaccession=IPR021031(Hyphally-regulated cell wall protein, N-terminal)	gene-CTRG_00291,gene-CTRG_01922,gene-CTRG_02071,gene-CTRG_02201
IP_domains	Candida_tropicalis	DEL	mobidb-lite	69	28	2970	2787	2.3124458874458873	7.913347559833944e-05	0.014326498255303726	MobiDBLite; consensus disorder prediction; IPaccession=-(-)	gene-CTRG_00029,gene-CTRG_00291,gene-CTRG_00417,gene-CTRG_00420,gene-CTRG_00502,gene-CTRG_00539,gene-CTRG_00651,gene-CTRG_00653,gene-CTRG_00654,gene-CTRG_00655,gene-CTRG_00862,gene-CTRG_00864,gene-CTRG_00868,gene-CTRG_00869,gene-CTRG_01202,gene-CTRG_01375,gene-CTRG_01599,gene-CTRG_01623,gene-CTRG_01856,gene-CTRG_01921,gene-CTRG_01922,gene-CTRG_01964,gene-CTRG_01965,gene-CTRG_01966,gene-CTRG_01967,gene-CTRG_02071,gene-CTRG_02201,gene-CTRG_02325,gene-CTRG_02710,gene-CTRG_02855,gene-CTRG_02921,gene-CTRG_03085,gene-CTRG_03268,gene-CTRG_03270,gene-CTRG_03346,gene-CTRG_03347,gene-CTRG_03349,gene-CTRG_03350,gene-CTRG_03351,gene-CTRG_03352,gene-CTRG_03353,gene-CTRG_03354,gene-CTRG_03355,gene-CTRG_03356,gene-CTRG_03471,gene-CTRG_03527,gene-CTRG_03586,gene-CTRG_03746,gene-CTRG_03786,gene-CTRG_03790,gene-CTRG_03822,gene-CTRG_03860,gene-CTRG_03992,gene-CTRG_04447,gene-CTRG_04473,gene-CTRG_04601,gene-CTRG_04602,gene-CTRG_04785,gene-CTRG_04950,gene-CTRG_04951,gene-CTRG_05120,gene-CTRG_05148,gene-CTRG_05344,gene-CTRG_05458,gene-CTRG_05468,gene-CTRG_05563,gene-CTRG_05837,gene-CTRG_06003,gene-CTRG_06196
IP_domains	Candida_tropicalis	DEL	PF03070	2	95	1	5756	121.17894736842105	0.0008065052602465704	0.03720005512887306	Pfam; TENA/THI-4/PQQC family; IPaccession=IPR004305(Thiaminase-2/PQQC)	gene-CTRG_05918,gene-CTRG_05919
IP_domains	Candida_tropicalis	DEL	G3DSA:1.20.910.10	2	95	2	5755	60.578947368421055	0.0015955753454632946	0.053524300225086884	Gene3D; -; IPaccession=IPR016084(Haem oxygenase-like, multi-helical)	gene-CTRG_05918,gene-CTRG_05919
IP_domains	Candida_tropicalis	DEL	SSF48613	2	95	2	5755	60.578947368421055	0.0015955753454632946	0.053524300225086884	SUPERFAMILY; Heme oxygenase-like; IPaccession=IPR016084(Haem oxygenase-like, multi-helical)	gene-CTRG_05918,gene-CTRG_05919
IP_domains	Candida_tropicalis	DEL	PF05792	3	94	11	5746	16.671179883945843	0.0014061133582321161	0.053524300225086884	Pfam; Candida agglutinin-like (ALS); IPaccession=IPR008440(Agglutinin-like  protein repeat)	gene-CTRG_01028,gene-CTRG_03786,gene-CTRG_03788
IP_domains	Candida_tropicalis	DEL	G3DSA:1.20.1050.60	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	Gene3D; -; IPaccession=-(-)	gene-CTRG_00652
IP_domains	Candida_tropicalis	DEL	G3DSA:1.20.1610.10	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	Gene3D; -; IPaccession=-(-)	gene-CTRG_00652
IP_domains	Candida_tropicalis	DEL	G3DSA:1.20.190.20	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	Gene3D; -; IPaccession=IPR036815(14-3-3 domain superfamily)	gene-CTRG_04785
IP_domains	Candida_tropicalis	DEL	G3DSA:2.160.20.80	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	Gene3D; -; IPaccession=-(-)	gene-CTRG_02855
IP_domains	Candida_tropicalis	DEL	G3DSA:3.30.2080.10	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	Gene3D; GH92 mannosidase domain; IPaccession=-(-)	gene-CTRG_00652
IP_domains	Candida_tropicalis	DEL	G3DSA:6.10.140.420	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	Gene3D; -; IPaccession=-(-)	gene-CTRG_03350
IP_domains	Candida_tropicalis	DEL	MF_00614	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	Hamap; Flap endonuclease 1 [fen].; IPaccession=IPR023426(Flap endonuclease 1)	gene-CTRG_00417
IP_domains	Candida_tropicalis	DEL	PF00244	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	Pfam; 14-3-3 protein; IPaccession=IPR023410(14-3-3 domain)	gene-CTRG_04785
IP_domains	Candida_tropicalis	DEL	PF02186	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	Pfam; TFIIE beta subunit core domain; IPaccession=IPR003166(Transcription factor TFIIE beta subunit, DNA-binding domain)	gene-CTRG_03347
IP_domains	Candida_tropicalis	DEL	PF04137	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	Pfam; Endoplasmic Reticulum Oxidoreductin 1 (ERO1); IPaccession=IPR007266(Endoplasmic reticulum oxidoreductin 1)	gene-CTRG_03354
IP_domains	Candida_tropicalis	DEL	PF05620	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	Pfam; SRP-independent targeting protein 2/TMEM208; IPaccession=IPR008506(SRP-independent targeting protein 2/TMEM208)	gene-CTRG_04601
IP_domains	Candida_tropicalis	DEL	PF05794	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	Pfam; T-complex protein 11; IPaccession=IPR008862(T-complex 11)	gene-CTRG_00654
IP_domains	Candida_tropicalis	DEL	PF07971	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	Pfam; Glycosyl hydrolase family 92; IPaccession=IPR012939(Glycosyl hydrolase family 92)	gene-CTRG_00652
IP_domains	Candida_tropicalis	DEL	PF08312	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	Pfam; cwf21 domain; IPaccession=IPR013170(mRNA splicing factor Cwf21 domain)	gene-CTRG_03350
IP_domains	Candida_tropicalis	DEL	PF08689	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	Pfam; Mediator complex subunit Med5; IPaccession=IPR014801(Mediator complex, subunit Med5, fungi)	gene-CTRG_00539
IP_domains	Candida_tropicalis	DEL	PF08991	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	Pfam; Mature-T-Cell Proliferation I type; IPaccession=IPR027179(Mature-T-Cell Proliferation I type)	gene-CTRG_01458
IP_domains	Candida_tropicalis	DEL	PF10590	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	Pfam; Pyridoxine 5'-phosphate oxidase C-terminal dimerisation region; IPaccession=IPR019576(Pyridoxine 5'-phosphate oxidase, dimerisation, C-terminal)	gene-CTRG_00420
IP_domains	Candida_tropicalis	DEL	PF11022	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	Pfam; ATP synthase subunit K; IPaccession=IPR021278(ATP synthase subunit K)	gene-CTRG_03516
IP_domains	Candida_tropicalis	DEL	PF17050	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	Pfam; Altered inheritance of mitochondria 5; IPaccession=IPR031463(MICOS complex subunit Mic12)	gene-CTRG_03068
IP_domains	Candida_tropicalis	DEL	PF17678	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	Pfam; Glycosyl hydrolase family 92 N-terminal domain; IPaccession=IPR041371(Glycosyl hydrolase family 92 N-terminal domain)	gene-CTRG_00652
IP_domains	Candida_tropicalis	DEL	PF18121	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	Pfam; TFA2 Winged helix domain 2; IPaccession=IPR040501(TFA2, Winged helix domain 2)	gene-CTRG_03347
IP_domains	Candida_tropicalis	DEL	PIRSF000868	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PIRSF; 14-3-3; IPaccession=IPR000308(14-3-3 protein)	gene-CTRG_04785
IP_domains	Candida_tropicalis	DEL	PIRSF016398	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PIRSF; TFIIE-beta; IPaccession=IPR016656(Transcription initiation factor TFIIE, beta subunit)	gene-CTRG_03347
IP_domains	Candida_tropicalis	DEL	PIRSF017205	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PIRSF; ERO; IPaccession=IPR007266(Endoplasmic reticulum oxidoreductin 1)	gene-CTRG_03354
IP_domains	Candida_tropicalis	DEL	PR00305	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PRINTS; 14-3-3 protein zeta signature; IPaccession=IPR000308(14-3-3 protein)	gene-CTRG_04785
IP_domains	Candida_tropicalis	DEL	PR01164	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PRINTS; Gamma-tubulin signature; IPaccession=IPR002454(Gamma tubulin)	gene-CTRG_03860
IP_domains	Candida_tropicalis	DEL	PS00796	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	ProSitePatterns; 14-3-3 proteins signature 1.; IPaccession=IPR023409(14-3-3 protein, conserved site)	gene-CTRG_04785
IP_domains	Candida_tropicalis	DEL	PS00797	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	ProSitePatterns; 14-3-3 proteins signature 2.; IPaccession=IPR023409(14-3-3 protein, conserved site)	gene-CTRG_04785
IP_domains	Candida_tropicalis	DEL	PS00841	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	ProSitePatterns; XPG protein signature 1.; IPaccession=IPR019974(XPG conserved site)	gene-CTRG_00417
IP_domains	Candida_tropicalis	DEL	PS01064	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	ProSitePatterns; Pyridoxamine 5'-phosphate oxidase signature.; IPaccession=IPR019740(Pyridoxamine 5'-phosphate oxidase, conserved site)	gene-CTRG_00420
IP_domains	Candida_tropicalis	DEL	PS51351	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	ProSiteProfiles; TFIIE beta central core DNA-binding domain profile.; IPaccession=IPR003166(Transcription factor TFIIE beta subunit, DNA-binding domain)	gene-CTRG_03347
IP_domains	Candida_tropicalis	DEL	PTHR10071:SF321	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PANTHER; GATA-TYPE TRANSCRIPTION FACTOR SREA; IPaccession=-(-)	gene-CTRG_03356
IP_domains	Candida_tropicalis	DEL	PTHR10293:SF40	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PANTHER; GLUTAREDOXIN-3; IPaccession=-(-)	gene-CTRG_00502
IP_domains	Candida_tropicalis	DEL	PTHR10851	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PANTHER; PYRIDOXINE-5-PHOSPHATE OXIDASE; IPaccession=IPR000659(Pyridoxamine 5'-phosphate oxidase)	gene-CTRG_00420
IP_domains	Candida_tropicalis	DEL	PTHR10851:SF0	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PANTHER; PYRIDOXINE-5'-PHOSPHATE OXIDASE; IPaccession=-(-)	gene-CTRG_00420
IP_domains	Candida_tropicalis	DEL	PTHR11081:SF9	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PANTHER; FLAP ENDONUCLEASE 1; IPaccession=-(-)	gene-CTRG_00417
IP_domains	Candida_tropicalis	DEL	PTHR11588:SF7	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PANTHER; TUBULIN GAMMA CHAIN; IPaccession=-(-)	gene-CTRG_03860
IP_domains	Candida_tropicalis	DEL	PTHR11599:SF11	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PANTHER; PROTEASOME SUBUNIT ALPHA TYPE-6; IPaccession=-(-)	gene-CTRG_05502
IP_domains	Candida_tropicalis	DEL	PTHR11654:SF299	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PANTHER; PEPTIDE TRANSPORTER, PUTATIVE (AFU_ORTHOLOGUE AFUA_8G02550)-RELATED; IPaccession=-(-)	gene-CTRG_00868
IP_domains	Candida_tropicalis	DEL	PTHR12029	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PANTHER; RNA METHYLTRANSFERASE; IPaccession=-(-)	gene-CTRG_00317
IP_domains	Candida_tropicalis	DEL	PTHR12143:SF38	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PANTHER; ALPHA-1,2-MANNOSIDASE FAMILY PROTEIN (AFU_ORTHOLOGUE AFUA_5G10520); IPaccession=-(-)	gene-CTRG_00652
IP_domains	Candida_tropicalis	DEL	PTHR12612	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PANTHER; NUCLEAR TRANSPORT FACTOR 2; IPaccession=-(-)	gene-CTRG_03348
IP_domains	Candida_tropicalis	DEL	PTHR12612:SF36	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PANTHER; NUCLEAR TRANSPORT FACTOR 2B; IPaccession=-(-)	gene-CTRG_03348
IP_domains	Candida_tropicalis	DEL	PTHR12613	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PANTHER; ERO1-RELATED; IPaccession=IPR007266(Endoplasmic reticulum oxidoreductin 1)	gene-CTRG_03354
IP_domains	Candida_tropicalis	DEL	PTHR12613:SF0	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PANTHER; ERO1-LIKE PROTEIN; IPaccession=-(-)	gene-CTRG_03354
IP_domains	Candida_tropicalis	DEL	PTHR12716	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PANTHER; TRANSCRIPTION INITIATION FACTOR IIE, BETA SUBUNIT; IPaccession=IPR016656(Transcription initiation factor TFIIE, beta subunit)	gene-CTRG_03347
IP_domains	Candida_tropicalis	DEL	PTHR12716:SF8	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PANTHER; TRANSCRIPTION INITIATION FACTOR IIE SUBUNIT BETA; IPaccession=-(-)	gene-CTRG_03347
IP_domains	Candida_tropicalis	DEL	PTHR12832	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PANTHER; TESTIS-SPECIFIC PROTEIN PBS13  T-COMPLEX 11; IPaccession=IPR008862(T-complex 11)	gene-CTRG_00654
IP_domains	Candida_tropicalis	DEL	PTHR12832:SF11	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PANTHER; LD23868P; IPaccession=-(-)	gene-CTRG_00654
IP_domains	Candida_tropicalis	DEL	PTHR13505	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PANTHER; TRANSMEMBRANE PROTEIN 208; IPaccession=IPR008506(SRP-independent targeting protein 2/TMEM208)	gene-CTRG_04601
IP_domains	Candida_tropicalis	DEL	PTHR13505:SF7	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PANTHER; TRANSMEMBRANE PROTEIN 208; IPaccession=-(-)	gene-CTRG_04601
IP_domains	Candida_tropicalis	DEL	PTHR15590	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PANTHER; CX9C MOTIF-CONTAINING PROTEIN 4; IPaccession=IPR027179(Mature-T-Cell Proliferation I type)	gene-CTRG_01458
IP_domains	Candida_tropicalis	DEL	PTHR16631:SF24	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PANTHER; FAMILY 17 GLUCOSIDASE SCW11-RELATED; IPaccession=-(-)	gene-CTRG_05458
IP_domains	Candida_tropicalis	DEL	PTHR18860	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PANTHER; 14-3-3 PROTEIN; IPaccession=IPR000308(14-3-3 protein)	gene-CTRG_04785
IP_domains	Candida_tropicalis	DEL	PTHR18860:SF17	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PANTHER; 14-3-3 PROTEIN EPSILON; IPaccession=-(-)	gene-CTRG_04785
IP_domains	Candida_tropicalis	DEL	PTHR28074	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PANTHER; ATP SYNTHASE SUBUNIT K, MITOCHONDRIAL; IPaccession=IPR021278(ATP synthase subunit K)	gene-CTRG_03516
IP_domains	Candida_tropicalis	DEL	PTHR28108	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PANTHER; SWR1-COMPLEX PROTEIN 3; IPaccession=IPR037651(SWR1-complex protein 3)	gene-CTRG_01623
IP_domains	Candida_tropicalis	DEL	PTHR35365	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PANTHER; LP04239P; IPaccession=-(-)	gene-CTRG_01967
IP_domains	Candida_tropicalis	DEL	PTHR35365:SF13	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PANTHER; -; IPaccession=-(-)	gene-CTRG_01967
IP_domains	Candida_tropicalis	DEL	PTHR35784	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PANTHER; MEDIATOR OF RNA POLYMERASE II TRANSCRIPTION SUBUNIT 5; IPaccession=IPR014801(Mediator complex, subunit Med5, fungi)	gene-CTRG_00539
IP_domains	Candida_tropicalis	DEL	PTHR36091	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PANTHER; ALTERED INHERITANCE OF MITOCHONDRIA PROTEIN 9, MITOCHONDRIAL; IPaccession=-(-)	gene-CTRG_04427
IP_domains	Candida_tropicalis	DEL	PTHR36091:SF1	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PANTHER; ALTERED INHERITANCE OF MITOCHONDRIA PROTEIN 9, MITOCHONDRIAL; IPaccession=-(-)	gene-CTRG_04427
IP_domains	Candida_tropicalis	DEL	PTHR36562	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PANTHER; SERINE/ARGININE REPETITIVE MATRIX 2; IPaccession=-(-)	gene-CTRG_03350
IP_domains	Candida_tropicalis	DEL	PTHR36562:SF5	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PANTHER; SERINE/ARGININE REPETITIVE MATRIX 2; IPaccession=-(-)	gene-CTRG_03350
IP_domains	Candida_tropicalis	DEL	PTHR42801	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PANTHER; THIOREDOXIN-DEPENDENT PEROXIDE REDUCTASE; IPaccession=-(-)	gene-CTRG_06196
IP_domains	Candida_tropicalis	DEL	PTHR42801:SF14	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PANTHER; PEROXIREDOXIN DOT5; IPaccession=-(-)	gene-CTRG_06196
IP_domains	Candida_tropicalis	DEL	PTHR43782	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PANTHER; ARGINASE; IPaccession=IPR006035(Ureohydrolase)	gene-CTRG_06030
IP_domains	Candida_tropicalis	DEL	PTHR45829	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PANTHER; MITOCHONDRIAL CARRIER PROTEIN RIM2; IPaccession=-(-)	gene-CTRG_01599
IP_domains	Candida_tropicalis	DEL	PTHR45829:SF4	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PANTHER; MITOCHONDRIAL CARRIER PROTEIN RIM2; IPaccession=-(-)	gene-CTRG_01599
IP_domains	Candida_tropicalis	DEL	PTHR47958:SF59	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	PANTHER; ATP-DEPENDENT RNA HELICASE DDX17-RELATED; IPaccession=-(-)	gene-CTRG_03355
IP_domains	Candida_tropicalis	DEL	SM00101	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	SMART; 1433_4; IPaccession=IPR023410(14-3-3 domain)	gene-CTRG_04785
IP_domains	Candida_tropicalis	DEL	SM01115	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	SMART; cwf21_2; IPaccession=IPR013170(mRNA splicing factor Cwf21 domain)	gene-CTRG_03350
IP_domains	Candida_tropicalis	DEL	SSF110019	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	SUPERFAMILY; ERO1-like; IPaccession=IPR037192(ERO1-like superfamily)	gene-CTRG_03354
IP_domains	Candida_tropicalis	DEL	SSF48445	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	SUPERFAMILY; 14-3-3 protein; IPaccession=IPR036815(14-3-3 domain superfamily)	gene-CTRG_04785
IP_domains	Candida_tropicalis	DEL	TIGR00558	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	TIGRFAM; pdxH: pyridoxamine 5'-phosphate oxidase; IPaccession=IPR000659(Pyridoxamine 5'-phosphate oxidase)	gene-CTRG_00420
IP_domains	Candida_tropicalis	DEL	TIGR01180	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	TIGRFAM; aman2_put: putative alpha-1,2-mannosidase; IPaccession=IPR005887(Alpha-1,2-mannosidase, putative)	gene-CTRG_00652
IP_domains	Candida_tropicalis	DEL	TIGR01229	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	TIGRFAM; rocF_arginase: arginase; IPaccession=IPR014033(Arginase)	gene-CTRG_06030
IP_domains	Candida_tropicalis	DEL	cd00268	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	CDD; DEADc; IPaccession=-(-)	gene-CTRG_03355
IP_domains	Candida_tropicalis	DEL	cd02188	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	CDD; gamma_tubulin; IPaccession=IPR002454(Gamma tubulin)	gene-CTRG_03860
IP_domains	Candida_tropicalis	DEL	cd02984	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	CDD; TRX_PICOT; IPaccession=-(-)	gene-CTRG_00502
IP_domains	Candida_tropicalis	DEL	cd03017	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	CDD; PRX_BCP; IPaccession=-(-)	gene-CTRG_06196
IP_domains	Candida_tropicalis	DEL	cd03754	1	96	0	5757	inf	0.016569866757746667	0.06053743399612396	CDD; proteasome_alpha_type_6; IPaccession=IPR034642(Proteasome subunit alpha6)	gene-CTRG_05502
